Year,State,County,Number Unemployed,Percent Unemployed,Number of Crimes,Total Labor Force,Coordinates,Crimes per Capita,Number Unemployed for Area Counties (50 Miles),Unemployed Percent for Area Counties (50 Miles),Number of Crimes for Area Counties (50 Miles),Crime Percent for Area Counties (50 Miles),Coordinates for Area Counties (50 Miles),Total Area Counties (50 Miles),Highest Unemployment in Area (50 Miles),Lowest Unemployment in Area (50 Miles),Highest Crime Rate in Area (50 Miles),Lowest Crime Rate in Area (50 Miles),Average Crime Rate (50 Miles),Average Unemployment Rate (50 Miles)
2010,FL,Washington,1088.1666699999998,10.55833,720,10298.33333,"(30.548737, -85.684578)",0.06991,"[1196.75, 4244.41667, 9018.08333, 745.33333, 2437.41667, 537.08333, 1723.75, 1088.16667]","[10.375, 9.15, 10.49167, 10.375, 9.41667, 10.1, 9.1, 10.55833]","[1047, 1679, 16811, 585, 3141, 260, 3058, 720]","[0.09058, 0.03617, 0.19531, 0.08136, 0.12088, 0.04893, 0.16148, 0.06991]","['(31.0990456, -85.684578)', '(31.1318686, -85.31362179999999)', '(30.1805306, -85.684578)', '(30.8740806, -85.80766)', '(30.56401989999999, -86.17517590000001)', '(30.3475302, -85.1894045)', '(30.7150882, -85.1894045)', '(30.548737, -85.684578)']",8,True,False,False,False,0.1005775,9.94583375
2010,FL,Indian River,8535.5,13.90833,9400,61383.0,"(27.6947732, -80.54384499999999)",0.15314,"[7163.91667, 29885.66667, 17119.08333, 2286.66667, 8535.5]","[10.74167, 11.25, 12.45833, 12.63333, 13.90833]","[7828, 40731, 23227, 3161, 9400]","[0.11747, 0.15333, 0.16908, 0.17461, 0.15314]","['(27.0804935, -80.4103957)', '(28.263933, -80.7214417)', '(28.1019838, -81.0754657)', '(27.3462015, -80.89865019999999)', '(27.6947732, -80.54384499999999)']",5,True,False,False,False,0.153526,12.198332
2010,GA,Murray,2368.83333,13.78333,1947,17181.25,"(34.7928029, -84.7315563)",0.11332,"[724.08333, 5336.91667, 1045.58333, 5829.5, 1194.91667, 1200.58333, 1445.25, 3318.66667, 2368.83333, 3191.58333, 2686.25, 1526.58333, 1540.0, 9890.66667, 1245.75, 5660.66667, 1503.5]","[8.68333, 11.84167, 11.01667, 12.19167, 10.9, 11.7, 11.28333, 12.73333, 13.78333, 10.29167, 8.55833, 10.36667, 10.975, 8.775, 11.66667, 11.88333, 12.90833]","[559, 7717, 277, 7747, 994, 995, 892, 3305, 1947, 4114, 2686, 1150, 870, 6934, 556, 6544, 331]","[0.06696, 0.17116, 0.02915, 0.16195, 0.09065, 0.09687, 0.06963, 0.12679, 0.11332, 0.1328, 0.08568, 0.07818, 0.06194, 0.06159, 0.05211, 0.13737, 0.0284]","['(34.9109017, -85.47880649999999)', '(34.2828967, -85.2308414)', '(34.8457601, -83.9744262)', '(34.2660473, -84.8150781)', '(34.412912, -84.14351359999999)', '(34.8580405, -84.2278796)', '(34.6935359, -84.4802606)', '(34.4891699, -84.8567932)', '(34.7928029, -84.7315563)', '(34.6858231, -85.35496499999999)', '(34.8981727, -85.14793639999999)', '(34.5813972, -83.9744262)', '(34.4497166, -84.4592701)', '(34.2514526, -84.4802606)', '(34.4632661, -85.31362179999999)', '(34.8033566, -84.981754)', '(35.1134803, -84.05902900000001)']",17,True,False,False,False,0.09203235294117647,11.15049
2010,GA,Turner,585.9166700000001,16.59167,448,3529.5,"(31.6976531, -83.63484299999999)",0.12693,"[1297.83333, 919.0, 2247.25, 1307.41667, 1090.08333, 574.25, 539.33333, 1183.91667, 2717.75, 1892.33333, 585.91667, 364.75, 1038.83333, 5677.41667, 418.33333, 771.66667, 478.16667, 1034.5, 2068.5, 1043.5, 5209.33333]","[9.05833, 11.66667, 11.96667, 14.2, 13.03333, 11.58333, 14.68333, 12.09167, 15.8, 13.28333, 16.59167, 12.41667, 13.0, 8.46667, 9.225, 14.78333, 12.20833, 15.88333, 9.70833, 10.81667, 12.54167]","[1318, 960, 4979, 2715, 1919, 198, 698, 1135, 2158, 3653, 448, 202, 1090, 2408, 372, 248, 508, 476, 2855, 1489, 11949]","[0.09188, 0.12175, 0.26507, 0.29483, 0.22951, 0.03992, 0.18995, 0.11605, 0.12545, 0.25613, 0.12693, 0.06883, 0.13643, 0.03589, 0.08212, 0.04738, 0.12968, 0.07305, 0.13394, 0.15438, 0.28799]","['(31.8128435, -84.14351359999999)', '(31.1428037, -83.46435509999999)', '(31.4205597, -83.54965659999999)', '(31.8875724, -83.804868)', '(32.1287268, -83.2077645)', '(32.1593447, -83.804868)', '(31.5893221, -83.2934086)', '(31.5282489, -83.8897057)', '(31.5182285, -82.82097399999999)', '(31.9981596, -84.2278796)', '(31.6976531, -83.63484299999999)', '(31.9611759, -83.46435509999999)', '(31.3118535, -83.2077645)', '(32.4219655, -83.63484299999999)', '(32.232644, -83.46435509999999)', '(31.8907647, -82.99316069999999)', '(31.7370079, -84.4802606)', '(31.7664035, -83.2077645)', '(31.2072856, -83.8473015)', '(31.2230067, -84.1857115)', '(31.5439375, -84.2278796)']",21,True,False,False,False,0.14319809523809524,12.52420619047619
2010,GA,Hancock,711.4166700000001,22.883329999999997,284,3104.66667,"(33.2882621, -83.03613759999999)",0.09147999999999999,"[1332.0, 5275.83333, 845.25, 804.0, 901.16667, 1202.08333, 1170.33333, 504.58333, 456.66667, 531.41667, 2948.75, 711.41667, 458.75, 422.91667, 4495.41667, 146.33333, 1243.41667, 1006.58333, 538.66667, 683.41667, 113.91667, 1181.0]","[9.73333, 9.30833, 13.19167, 11.69167, 10.44167, 7.13333, 12.925, 15.46667, 17.16667, 13.225, 15.36667, 22.88333, 10.80833, 11.5, 7.30833, 11.04167, 13.15833, 14.05, 14.01667, 9.65833, 17.96667, 14.53333]","[1291, 11434, 996, 486, 747, 1411, 1232, 356, 10, 54, 4711, 284, 354, 50, 5473, 40, 542, 684, 372, 1135, 156, 1360]","[0.09425, 0.20188, 0.15532, 0.07071, 0.08656, 0.0838, 0.13608, 0.10905, 0.00376, 0.01344, 0.24547, 0.09148, 0.0835, 0.01359, 0.08896, 0.03022, 0.05737, 0.09556, 0.09684, 0.16032, 0.24599, 0.16742]","['(33.0002582, -83.5070203)', '(33.9519347, -83.357567)', '(33.5186591, -83.1649001)', '(33.3246924, -83.7199136)', '(33.5794186, -83.46435509999999)', '(33.8231988, -83.4430118)', '(33.3069978, -83.3789389)', '(32.68356, -83.46435509999999)', '(33.4470392, -82.6915429)', '(33.808264, -82.7778579)', '(33.0338083, -83.2934086)', '(33.2882621, -83.03613759999999)', '(32.7308194, -82.6915429)', '(33.7875101, -82.4319405)', '(33.5098514, -82.25832969999999)', '(33.2422994, -82.6267345)', '(33.5258626, -82.5185837)', '(33.0740753, -82.4319405)', '(32.8024682, -83.1649001)', '(33.9119731, -83.03613759999999)', '(33.56978780000001, -82.8855961)', '(32.962702, -82.82097399999999)']",22,True,False,False,False,0.10598045454545454,12.844318181818181
2010,GA,Brantley,952.08333,12.75,731,7468.5,"(31.1510963, -81.9971108)",0.09788,"[3803.58333, 525.0, 1714.33333, 482.66667, 3832.25, 1491.16667, 2051.5, 858.08333, 1036.33333, 952.08333, 509.41667, 663.58333]","[10.63333, 8.41667, 11.01667, 10.625, 10.0, 12.05833, 9.9, 10.425, 11.85, 12.75, 10.61667, 10.56667]","[3393, 180, 1413, 313, 10146, 2788, 3258, 718, 579, 731, 444, 1035]","[0.09478, 0.02889, 0.0908, 0.06892, 0.26463, 0.22525, 0.15743, 0.08708, 0.0662, 0.09788, 0.09254, 0.16459]","['(30.5927334, -81.8224362)', '(31.7755541, -81.8224362)', '(31.134411, -82.4752757)', '(31.5412085, -82.4319405)', '(31.2624169, -81.6035062)', '(31.5092107, -81.909826)', '(30.898276, -81.6035062)', '(31.343806, -82.1713632)', '(31.712238, -82.25832969999999)', '(31.1510963, -81.9971108)', '(30.7917361, -82.08429009999999)', '(31.4748147, -81.38393260000001)']",12,True,False,False,False,0.11991583333333333,10.738195
2010,GA,Seminole,423.91667,12.54167,310,3382.9166700000005,"(30.9331429, -84.8984775)",0.09164,"[790.41667, 1196.75, 4244.41667, 537.08333, 2365.91667, 1723.75, 128.33333, 149.25, 524.91667, 1090.08333, 290.66667, 229.58333, 1548.66667, 1043.5, 423.91667]","[10.91667, 10.375, 9.15, 10.1, 11.78333, 9.1, 11.68333, 12.13333, 11.725, 10.48333, 10.35833, 8.76667, 12.44167, 10.81667, 12.54167]","[471, 1047, 1679, 260, 3473, 3058, 16, 10, 658, 1008, 182, 146, 2108, 1489, 310]","[0.06488, 0.09058, 0.03617, 0.04893, 0.17296, 0.16148, 0.01453, 0.00812, 0.14696, 0.09694, 0.06493, 0.05573, 0.16938, 0.15438, 0.09164]","['(31.4469377, -85.1894045)', '(31.0990456, -85.684578)', '(31.1318686, -85.31362179999999)', '(30.3475302, -85.1894045)', '(30.5562947, -84.6479124)', '(30.7150882, -85.1894045)', '(31.6447931, -85.0025539)', '(31.2816037, -84.4802606)', '(31.3901106, -84.8984775)', '(30.9050079, -84.2278796)', '(31.2008218, -84.7315563)', '(31.5621777, -84.6479124)', '(30.8720058, -84.5222189)', '(31.2230067, -84.1857115)', '(30.9331429, -84.8984775)']",15,True,False,False,False,0.09184066666666667,10.825
2010,GA,Spalding,4259.8333299999995,14.85,7054,28668.58333,"(33.2636732, -84.3121264)",0.24605,"[8172.0, 35426.0, 905.91667, 1202.58333, 634.33333, 10455.08333, 1162.0, 3757.58333, 1461.08333, 6223.66667, 39313.5, 50686.75, 1265.83333, 804.0, 1278.0, 6077.5, 289.75, 4370.16667, 6055.33333, 16913.16667, 7466.91667, 4363.08333, 660.33333, 38574.08333, 4749.5, 4259.83333, 1282.41667]","[11.63333, 9.31667, 10.65833, 11.45833, 12.08333, 10.33333, 14.23333, 11.54167, 12.24167, 9.68333, 10.825, 10.45, 7.71667, 11.69167, 10.18333, 12.66667, 10.075, 10.65, 11.68333, 13.5, 11.2, 8.23333, 11.43333, 9.20833, 11.30833, 14.85, 13.73333]","[6033, 36248, 312, 1429, 472, 11853, 1092, 5446, 1923, 6008, 77708, 45679, 856, 486, 1215, 6024, 166, 3643, 8054, 28358, 9295, 3250, 1068, 46787, 7280, 7054, 1136]","[0.08591, 0.09531, 0.03669, 0.13622, 0.08991, 0.11719, 0.13383, 0.16733, 0.16117, 0.09341, 0.21407, 0.09418, 0.05215, 0.07071, 0.0968, 0.12556, 0.05774, 0.08877, 0.15543, 0.22658, 0.13962, 0.06141, 0.18511, 0.11183, 0.1735, 0.24605, 0.12167]","['(32.7865735, -83.7199136)', '(33.8999297, -84.56414699999999)', '(33.0881873, -84.3962535)', '(33.2691443, -83.9532571)', '(33.2990406, -85.14793639999999)', '(33.4347963, -84.14351359999999)', '(33.0765883, -84.14351359999999)', '(33.0698575, -85.02334599999999)', '(32.9047684, -84.3121264)', '(33.3716708, -84.7315563)', '(33.7956441, -84.2278796)', '(33.8033965, -84.3962535)', '(32.7032697, -84.8567932)', '(33.3246924, -83.7199136)', '(32.9746846, -83.8897057)', '(33.5544296, -83.8473015)', '(32.6891322, -84.5222189)', '(33.7708613, -83.7199136)', '(33.5642239, -85.0649071)', '(33.5571944, -84.375233)', '(33.7290225, -84.7315563)', '(33.4502206, -84.4802606)', '(32.7090798, -83.9744262)', '(33.9190653, -84.01674229999999)', '(33.6752492, -84.0378894)', '(33.2636732, -84.3121264)', '(33.0561282, -84.68974949999999)']",27,True,False,True,False,0.12363518518518518,11.207097777777777
2010,IA,Jasper,1388.5833300000002,7.308330000000001,1426,19025.08333,"(41.6414924, -93.0175712)",0.07495,"[530.83333, 14600.66667, 602.16667, 258.66667, 2239.58333, 1388.58333, 362.25, 1043.0, 295.66667, 1485.91667, 800.5, 1378.08333, 611.75]","[5.5, 5.975, 6.425, 6.11667, 4.19167, 7.30833, 6.53333, 5.93333, 7.21667, 5.64167, 6.73333, 6.84167, 5.80833]","[326, 5353, 373, 418, 5036, 1426, 10, 632, 198, 1446, 732, 2640, 613]","[0.03375, 0.02185, 0.03986, 0.09876, 0.09441, 0.07495, 0.0018, 0.03591, 0.04833, 0.05486, 0.06144, 0.13098, 0.058]","['(41.6624604, -92.0665197)', '(41.6278423, -93.5003454)', '(42.1292592, -92.539603)', '(40.9912021, -93.33889169999999)', '(42.1040438, -93.5003454)', '(41.6414924, -93.0175712)', '(41.3397063, -92.2236667)', '(41.3173818, -93.17796589999999)', '(41.0040981, -92.8577105)', '(41.30805489999999, -93.5003454)', '(41.32958800000001, -92.6983868)', '(42.0407088, -92.9375739)', '(41.6530119, -92.539603)']",13,True,False,False,False,0.05806923076923077,6.171153846153846
2010,IA,Hamilton,587.5833299999999,7.25833,772,8082.8333299999995,"(42.4141275, -93.66232389999999)",0.09551,"[848.08333, 2239.58333, 496.25, 306.33333, 384.16667, 594.83333, 491.25, 402.83333, 1397.25, 376.0, 587.58333, 269.83333, 1378.08333]","[5.70833, 4.19167, 6.05833, 5.9, 5.68333, 6.50833, 7.175, 6.64167, 6.94167, 6.24167, 7.25833, 5.175, 6.84167]","[775, 5036, 22, 116, 197, 571, 229, 162, 3285, 48, 772, 114, 2640]","[0.0522, 0.09441, 0.00268, 0.0223, 0.02916, 0.06253, 0.0334, 0.02669, 0.16307, 0.00796, 0.09551, 0.02181, 0.13098]","['(42.0881747, -93.9878427)', '(42.1040438, -93.5003454)', '(42.7502186, -92.8577105)', '(42.0700527, -94.479976)', '(42.4369506, -92.8577105)', '(42.4285425, -93.17796589999999)', '(42.7273744, -93.66232389999999)', '(43.0387322, -93.66232389999999)', '(42.3974963, -94.15137639999999)', '(42.7372361, -93.33889169999999)', '(42.4141275, -93.66232389999999)', '(42.7482597, -94.19234000000002)', '(42.0407088, -92.9375739)']",13,True,False,False,False,0.05713076923076923,6.178846153846154
2010,ID,Gem,878.08333,11.425,310,7680.25,"(44.0324936, -116.3589245)",0.04036,"[16360.08333, 878.08333, 321.83333, 9540.33333, 1077.5, 487.83333]","[8.31667, 11.425, 10.54167, 11.24167, 9.68333, 10.33333]","[18217, 310, 62, 9282, 982, 131]","[0.09251, 0.04036, 0.02034, 0.10955, 0.08813, 0.02772]","['(43.478767, -116.2420304)', '(44.0324936, -116.3589245)', '(43.9604787, -115.8563106)', '(43.67795810000001, -116.6865435)', '(44.02051850000001, -116.7205398)', '(44.3658715, -116.7548607)']",6,True,False,False,False,0.06310166666666667,10.256945
2010,ID,Adams,344.5,18.475,122,1860.1666699999998,"(44.9882561, -116.4916092)",0.06559,"[344.5, 736.25, 487.83333, 452.0]","[18.475, 15.85, 10.33333, 12.96667]","[122, 504, 131, 137]","[0.06559, 0.10741, 0.02772, 0.03908]","['(44.9882561, -116.4916092)', '(44.9204669, -115.7926381)', '(44.3658715, -116.7548607)', '(45.592984, -116.9717994)']",4,True,False,False,False,0.05995,14.40625
2010,ID,Clark,50.16667,9.475,12,536.5,"(44.1975553, -112.3755497)",0.022369999999999998,"[50.16667, 583.83333, 889.75]","[9.475, 8.675, 7.08333]","[12, 214, 401]","[0.02237, 0.03172, 0.0318]","['(44.1975553, -112.3755497)', '(44.2242743, -111.4790031)', '(43.7640903, -112.2493671)']",3,True,False,False,True,0.02863,8.41111
2010,ID,Idaho,829.6666700000001,12.49167,373,6653.0833299999995,"(45.9019541, -115.7237433)",0.056060000000000006,"[829.66667, 104.91667]","[12.49167, 6.70833]","[373, 83]","[0.05606, 0.05285]","['(45.9019541, -115.7237433)', '(46.2664791, -116.4054092)']",2,True,False,True,False,0.054455,9.6
2010,ID,Lemhi,385.41667,10.29167,119,3775.3333299999995,"(45.0364592, -113.9230554)",0.03152,"[385.41667, 297.41667]","[10.29167, 5.95]","[119, 116]","[0.03152, 0.02315]","['(45.0364592, -113.9230554)', '(45.2135118, -113.1093046)']",2,True,False,True,False,0.027334999999999998,8.120835
2010,ID,Power,356.58333,9.26667,240,3871.5,"(42.7528492, -112.7684521)",0.061989999999999996,"[356.58333, 787.33333, 120.75, 3281.75, 1646.58333, 776.66667]","[9.26667, 7.11667, 6.025, 7.99167, 7.225, 7.43333]","[240, 974, 36, 1269, 1682, 605]","[0.06199, 0.08765, 0.01795, 0.03088, 0.07363, 0.0578]","['(42.7528492, -112.7684521)', '(42.358036, -113.5728501)', '(42.2059769, -112.5245093)', '(42.5836362, -112.1430215)', '(43.2112303, -112.3624146)', '(42.8409971, -113.5808126)']",6,True,False,False,False,0.054983333333333335,7.5097233333333335
2010,ID,Lincoln,353.5,13.05,20,2708.08333,"(43.0496418, -114.1694407)",0.007390000000000001,"[82.08333, 1141.25, 885.58333, 633.75, 353.5, 776.66667]","[12.76667, 9.55, 8.04167, 7.46667, 13.05, 7.43333]","[20, 680, 647, 301, 20, 605]","[0.03109, 0.05692, 0.05871, 0.03542, 0.00739, 0.0578]","['(43.5093688, -114.8243665)', '(43.4743428, -113.9664446)', '(42.712818, -114.3287857)', '(42.9180557, -114.7494346)', '(43.0496418, -114.1694407)', '(42.8409971, -113.5808126)']",6,True,False,False,True,0.04122166666666666,9.718056666666667
2010,ID,Shoshone,873.33333,15.875,623,5488.1666700000005,"(47.1746948, -115.9104676)",0.11352000000000001,"[1280.08333, 572.83333, 873.33333, 501.0, 222.83333, 654.83333]","[6.64167, 13.6, 15.875, 14.61667, 12.53333, 13.1]","[1523, 72, 623, 353, 14, 339]","[0.07899, 0.01711, 0.11352, 0.10315, 0.00783, 0.06781]","['(46.7360364, -116.6764195)', '(47.2437836, -116.6499425)', '(47.1746948, -115.9104676)', '(46.6775737, -115.5620377)', '(47.1497031, -114.9626904)', '(47.61094629999999, -115.1316944)']",6,True,False,True,False,0.064735,12.727778333333333
2010,ID,Twin Falls,3146.91667,8.525,3909,36929.5,"(42.335252, -114.6758916)",0.10585,"[885.58333, 633.75, 3146.91667]","[8.04167, 7.46667, 8.525]","[647, 301, 3909]","[0.05871, 0.03542, 0.10585]","['(42.712818, -114.3287857)', '(42.9180557, -114.7494346)', '(42.335252, -114.6758916)']",3,True,False,True,False,0.06666,8.011113333333334
2010,IL,Clay,771.9166700000001,11.3,426,6826.5,"(38.7279431, -88.55653099999999)",0.0624,"[771.91667, 748.25, 644.25, 453.75, 2098.83333, 1090.25, 573.08333, 282.0, 1132.08333, 888.33333, 378.16667, 718.75, 715.33333, 1471.66667, 1860.83333, 556.5, 616.08333]","[11.3, 8.91667, 8.50833, 8.9, 10.81667, 9.73333, 9.78333, 8.75833, 10.08333, 8.58333, 9.425, 10.725, 8.925, 7.9, 10.2, 9.16667, 7.26667]","[426, 573, 447, 271, 1437, 328, 358, 68, 716, 207, 20, 287, 871, 1193, 3391, 135, 370]","[0.0624, 0.06823, 0.05895, 0.05314, 0.07409, 0.02927, 0.06106, 0.02105, 0.06368, 0.01992, 0.00498, 0.04279, 0.10865, 0.06391, 0.18597, 0.02225, 0.04354]","['(38.7279431, -88.55653099999999)', '(38.3899815, -88.4016041)', '(38.0501137, -88.24611829999999)', '(39.0554965, -88.0900762)', '(38.7313284, -88.86469799999999)', '(39.3980704, -88.86469799999999)', '(38.4226484, -87.8156715)', '(38.4267827, -88.050979)', '(39.0669568, -89.0179332)', '(39.0499568, -87.77633329999999)', '(38.0543187, -88.55653099999999)', '(38.7157534, -87.77633329999999)', '(38.7212791, -88.0900762)', '(39.06217729999999, -88.55653099999999)', '(38.2267348, -88.86469799999999)', '(39.2653533, -88.2071598)', '(38.3988869, -89.3226954)']",17,True,False,False,False,0.05787529411764706,9.352450588235294
2010,IL,Macon,6161.75,11.16667,8530,55195.75,"(39.8949055, -89.0179332)",0.15454,"[2518.75, 1211.08333, 6161.75, 719.33333, 6786.75, 537.75, 1090.25, 767.33333, 906.33333, 656.0, 8413.16667, 8941.58333, 1741.66667]","[9.81667, 8.68333, 11.16667, 7.84167, 7.075, 7.53333, 9.73333, 8.725, 8.79167, 8.55833, 7.74167, 8.20833, 10.125]","[2365, 1526, 8530, 476, 9082, 194, 328, 17, 224, 204, 21803, 12747, 543]","[0.09212, 0.10932, 0.15454, 0.05187, 0.09446, 0.02713, 0.02927, 0.00193, 0.02166, 0.02657, 0.20053, 0.11696, 0.03155]","['(39.5560011, -88.24611829999999)', '(40.061338, -89.3226954)', '(39.8949055, -89.0179332)', '(40.0543526, -88.55653099999999)', '(40.5478429, -88.86469799999999)', '(40.0221361, -89.81303559999999)', '(39.3980704, -88.86469799999999)', '(40.1810363, -88.90306)', '(39.7617631, -88.2071598)', '(39.6020543, -88.59517509999999)', '(39.7337353, -89.62516459999999)', '(40.2138865, -88.24611829999999)', '(39.5672183, -89.3226954)']",13,True,False,False,False,0.07368538461538461,8.76923076923077
2010,IL,Mason,907.58333,12.20833,742,7432.0833299999995,"(40.2271003, -89.9253233)",0.09984,"[581.0, 2421.83333, 180.33333, 1211.08333, 907.58333, 2057.58333, 537.75, 1550.58333, 10084.58333, 8413.16667, 318.91667, 7105.91667, 1335.33333]","[8.275, 9.55833, 6.98333, 8.68333, 12.20833, 11.69167, 7.53333, 8.41667, 10.51667, 7.74167, 8.26667, 9.91667, 8.59167]","[147, 3466, 92, 1526, 742, 1238, 194, 1538, 15332, 21803, 120, 4721, 1470]","[0.02097, 0.13671, 0.03556, 0.10932, 0.09984, 0.07037, 0.02713, 0.08352, 0.15967, 0.20053, 0.03103, 0.06587, 0.09395]","['(39.9398601, -90.26200419999999)', '(40.8776411, -90.2244662)', '(39.9379573, -90.7152749)', '(40.061338, -89.3226954)', '(40.2271003, -89.9253233)', '(40.5531823, -90.2244662)', '(40.0221361, -89.81303559999999)', '(39.7341219, -90.2244662)', '(40.7156396, -89.77553379999999)', '(39.7337353, -89.62516459999999)', '(40.1844543, -90.6393702)', '(40.5522078, -89.4742177)', '(40.3885122, -90.6773046)']",13,True,False,False,False,0.08726692307692308,9.10641076923077
2010,IL,Grundy,3447.75,13.266670000000001,1511,25953.16667,"(41.3500531, -88.4016041)",0.05822000000000001,"[287360.75, 29468.0, 39434.41667, 5928.91667, 44543.25, 3447.75, 398.0, 6324.75, 7427.5, 7068.66667, 1926.25]","[10.875, 11.025, 11.08333, 10.50833, 8.85, 13.26667, 12.025, 10.11667, 12.0, 12.30833, 9.98333]","[414324, 7329, 10125, 4806, 23898, 1511, 110, 2860, 3402, 6462, 1459]","[0.15671, 0.02743, 0.02847, 0.08524, 0.04753, 0.05822, 0.03322, 0.04583, 0.055, 0.11247, 0.07553]","['(41.7376587, -87.697554)', '(41.987884, -88.4016041)', '(41.5054724, -88.0900762)', '(41.8329981, -88.7108964)', '(41.8243831, -88.0900762)', '(41.3500531, -88.4016041)', '(41.238474, -89.28472510000002)', '(41.5507043, -88.4403883)', '(41.4363987, -88.94138650000001)', '(41.1790977, -87.77633329999999)', '(40.8688604, -88.55653099999999)']",11,True,False,False,False,0.06596818181818181,11.094696363636364
2010,IL,Mercer,892.83333,9.95833,560,8955.16667,"(41.1985037, -90.6773046)",0.06253,"[592.41667, 826.0, 5778.66667, 433.16667, 1857.91667, 1741.16667, 1504.25, 2421.83333, 2437.25, 294.91667, 892.83333, 721.91667, 366.0, 7278.33333]","[5.39167, 8.29167, 6.66667, 7.26667, 7.025, 7.975, 7.46667, 9.55833, 9.125, 9.75833, 9.95833, 7.76667, 9.33333, 9.54167]","[303, 829, 13041, 169, 3380, 2129, 2824, 3466, 1838, 169, 560, 1262, 330, 9727]","[0.02757, 0.08324, 0.1501, 0.02834, 0.12784, 0.09759, 0.1397, 0.13671, 0.06879, 0.0558, 0.06253, 0.13573, 0.08398, 0.12749]","['(41.8346154, -91.13530200000001)', '(41.0283603, -91.5983959)', '(41.6393199, -90.6393702)', '(41.19330009999999, -91.28910359999999)', '(41.878563, -90.563609)', '(41.5156913, -91.13530200000001)', '(40.9123374, -91.17369939999999)', '(40.8776411, -90.2244662)', '(41.361088, -90.0746767)', '(41.0795661, -89.81303559999999)', '(41.1985037, -90.6773046)', '(40.8758777, -90.6773046)', '(40.83355479999999, -90.9438468)', '(41.39982089999999, -90.563609)']",14,True,False,False,False,0.09467214285714286,8.223215
