,Year,county,state,count
6392,2014,MARSHALL,OK,510
6393,2014,MARSHALL,SD,105
6394,2014,MARSHALL,WV,1132
6395,2014,MARTIN,FL,6059
6396,2014,MARTIN,KY,200
6397,2014,MASON,KY,895
6398,2014,MASON,WA,4411
6399,2014,MASON,WV,836
6400,2014,MAYES,OK,1531
6401,2014,MCCLAIN,OK,1263
6402,2014,MCCOOK,SD,94
6403,2014,MCCORMICK,SC,314
6404,2014,MCCRACKEN,KY,3704
6405,2014,MCCREARY,KY,170
6406,2014,MCCURTAIN,OK,1982
6407,2014,MCDOWELL,WV,479
6408,2014,MCDUFFIE,GA,488
6409,2014,MCINTOSH,GA,614
6410,2014,MCINTOSH,OK,894
6411,2014,MCKEAN,PA,1340
6412,2014,MCKINLEY,NM,6316
6413,2014,MCLEAN,KY,116
6414,2014,MCPHERSON,KS,1896
6415,2014,MCPHERSON,NE,0
6416,2014,MCPHERSON,SD,2
6417,2014,MEADE,KS,90
6418,2014,MEADE,KY,365
6419,2014,MEADE,SD,493
6420,2014,MEDINA,OH,3472
6421,2014,MEIGS,OH,669
6422,2014,MELLETTE,SD,42
6423,2014,MENDOCINO,CA,4086
6424,2014,MENIFEE,KY,90
6425,2014,MENOMINEE,WI,66
6426,2014,MERCED,CA,17281
6427,2014,MERCER,KY,674
6428,2014,MERCER,NJ,15771
6429,2014,MERCER,OH,1218
6430,2014,MERCER,PA,1640
6431,2014,MERCER,WV,1862
6432,2014,MERIWETHER,GA,1142
6433,2014,MERRICK,NE,116
6434,2014,MERRIMACK,NH,4802
6435,2014,MESA,CO,8831
6436,2014,METCALFE,KY,121
6437,2014,MIAMI,KS,1260
6438,2014,MIAMI,OH,5761
6439,2014,MIAMI-DADE,FL,245901
6440,2014,MIDDLESEX,NJ,26732
6441,2014,MIFFLIN,PA,1495
6442,2014,MILLER,GA,334
6443,2014,MILWAUKEE,WI,97810
6444,2014,MINER,SD,28
6445,2014,MINERAL,CO,4
6446,2014,MINERAL,NV,0
6447,2014,MINERAL,WV,949
6448,2014,MINGO,WV,588
6449,2014,MINNEHAHA,SD,687
6450,2014,MITCHELL,GA,1233
6451,2014,MITCHELL,KS,165
6452,2014,MODOC,CA,431
6453,2014,MOFFAT,CO,495
6454,2014,MOHAVE,AZ,13531
6455,2014,MONMOUTH,NJ,22897
6456,2014,MONO,CA,440
6457,2014,MONONGALIA,WV,4057
6458,2014,MONROE,FL,6290
6459,2014,MONROE,GA,1468
6460,2014,MONROE,KY,2
6461,2014,MONROE,NY,43129
6462,2014,MONROE,OH,132
6463,2014,MONROE,PA,8623
6464,2014,MONROE,WI,1263
6465,2014,MONROE,WV,202
6466,2014,MONTEREY,CA,24884
6467,2014,MONTEZUMA,CO,1062
6468,2014,MONTGOMERY,GA,2
6469,2014,MONTGOMERY,KS,2222
6470,2014,MONTGOMERY,KY,1664
6471,2014,MONTGOMERY,NY,2523
6472,2014,MONTGOMERY,OH,35749
6473,2014,MONTGOMERY,PA,22359
6474,2014,MONTOUR,PA,266
6475,2014,MONTROSE,CO,2121
6476,2014,MOODY,SD,111
6477,2014,MORA,NM,47
6478,2014,MORGAN,CO,979
6479,2014,MORGAN,GA,900
6480,2014,MORGAN,KY,38
6481,2014,MORGAN,OH,500
6482,2014,MORGAN,WV,436
6483,2014,MORRILL,NE,14
6484,2014,MORRIS,KS,195
6485,2014,MORRIS,NJ,9891
6486,2014,MORROW,OH,711
6487,2014,MORROW,OR,493
6488,2014,MORTON,KS,85
6489,2014,MUHLENBERG,KY,327
6490,2014,MULTNOMAH,OR,15393
6491,2014,MURRAY,GA,1850
6492,2014,MURRAY,OK,549
6493,2014,MUSCOGEE,GA,29138
6494,2014,MUSKINGUM,OH,5541
6495,2014,MUSKOGEE,OK,4736
6496,2014,NANCE,NE,0
6497,2014,NAPA,CA,5839
6498,2014,NASSAU,FL,2646
6499,2014,NASSAU,NY,35241
6500,2014,NATRONA,WY,4213
6501,2014,NAVAJO,AZ,4422
6502,2014,NELSON,KY,1093
6503,2014,NEMAHA,KS,139
6504,2014,NEMAHA,NE,106
6505,2014,NEOSHO,KS,419
6506,2014,NESS,KS,78
6507,2014,NEVADA,CA,3809
6508,2014,NEW YORK,NY,58
6509,2014,NEWBERRY,SC,2180
6510,2014,NEWTON,GA,6013
6511,2014,NIAGARA,NY,12491
6512,2014,NICHOLAS,KY,94
6513,2014,NICHOLAS,WV,1130
6514,2014,NIOBRARA,WY,10
6515,2014,NOBLE,OH,2
6516,2014,NOBLE,OK,345
6517,2014,NORTHAMPTON,PA,6535
6518,2014,NORTHUMBERLAND,PA,2084
6519,2014,NORTON,KS,124
6520,2014,NOWATA,OK,277
6521,2014,NUCKOLLS,NE,54
6522,2014,NYE,NV,1782
6523,2014,OCEAN,NJ,19510
6524,2014,OCONEE,GA,1092
6525,2014,OCONEE,SC,4800
6526,2014,OCONTO,WI,264
6527,2014,OGLALA LAKOTA,SD,0
6528,2014,OGLETHORPE,GA,797
6529,2014,OHIO,KY,390
6530,2014,OHIO,WV,563
6531,2014,OKALOOSA,FL,11076
6532,2014,OKANOGAN,WA,1920
6533,2014,OKEECHOBEE,FL,2739
6534,2014,OKFUSKEE,OK,596
6535,2014,OKLAHOMA,OK,17012
6536,2014,OKMULGEE,OK,923
6537,2014,OLDHAM,KY,1174
6538,2014,ONEIDA,NY,11720
6539,2014,ONEIDA,WI,1232
6540,2014,ONONDAGA,NY,25658
6541,2014,ONTARIO,NY,4427
6542,2014,ORANGE,CA,122195
6543,2014,ORANGE,FL,115198
6544,2014,ORANGE,NY,15866
6545,2014,ORANGE,VT,170
6546,2014,ORANGEBURG,SC,8615
6547,2014,ORLEANS,NY,1385
6548,2014,ORLEANS,VT,814
6549,2014,OSAGE,KS,372
6550,2014,OSAGE,OK,1199
6551,2014,OSBORNE,KS,98
6552,2014,OSCEOLA,FL,18997
6553,2014,OSWEGO,NY,5266
6554,2014,OTERO,CO,858
6555,2014,OTERO,NM,3105
6556,2014,OTOE,NE,573
6557,2014,OTSEGO,NY,1753
6558,2014,OTTAWA,KS,186
6559,2014,OTTAWA,OH,1127
6560,2014,OTTAWA,OK,1487
6561,2014,OURAY,CO,30
6562,2014,OUTAGAMIE,WI,3688
6563,2014,OWEN,KY,68
6564,2014,OWSLEY,KY,10
6565,2014,OZAUKEE,WI,1603
6566,2014,PACIFIC,WA,857
6567,2014,PALM BEACH,FL,94799
6568,2014,PARK,CO,134
6569,2014,PARK,WY,996
6570,2014,PASCO,FL,25839
6571,2014,PASSAIC,NJ,22437
6572,2014,PAULDING,GA,6954
6573,2014,PAULDING,OH,368
6574,2014,PAWNEE,KS,361
6575,2014,PAWNEE,NE,90
6576,2014,PAWNEE,OK,383
6577,2014,PAYNE,OK,4738
6578,2014,PEACH,GA,1848
6579,2014,PEND OREILLE,WA,778
6580,2014,PENDLETON,KY,242
6581,2014,PENDLETON,WV,77
6582,2014,PENNINGTON,SD,7211
6583,2014,PEPIN,WI,148
6584,2014,PERKINS,NE,22
6585,2014,PERKINS,SD,28
6586,2014,PERRY,KY,802
6587,2014,PERRY,OH,1163
6588,2014,PERRY,PA,1363
6589,2014,PERSHING,NV,246
6590,2014,PHELPS,NE,332
6591,2014,PHILLIPS,CO,68
6592,2014,PHILLIPS,KS,22
6593,2014,PICKAWAY,OH,2989
6594,2014,PICKENS,GA,1052
6595,2014,PICKENS,SC,5626
6596,2014,PIERCE,GA,522
6597,2014,PIERCE,NE,76
6598,2014,PIERCE,WA,69651
6599,2014,PIERCE,WI,706
6600,2014,PIKE,GA,468
6601,2014,PIKE,KY,1334
6602,2014,PIKE,OH,722
6603,2014,PIKE,PA,1819
6604,2014,PIMA,AZ,98820
6605,2014,PINAL,AZ,14062
6606,2014,PINELLAS,FL,78503
6607,2014,PITKIN,CO,754
6608,2014,PITTSBURG,OK,2881
6609,2014,PLACER,CA,14511
6610,2014,PLATTE,NE,993
6611,2014,PLATTE,WY,328
6612,2014,PLEASANTS,WV,70
6613,2014,PLUMAS,CA,807
6614,2014,POCAHONTAS,WV,117
6615,2014,POLK,FL,39064
6616,2014,POLK,GA,8824
6617,2014,POLK,NE,158
6618,2014,POLK,OR,2228
6619,2014,POLK,WI,1146
6620,2014,PONTOTOC,OK,2912
6621,2014,PORTAGE,OH,5560
6622,2014,PORTAGE,WI,2137
6623,2014,POTTAWATOMIE,KS,668
6624,2014,POTTAWATOMIE,OK,5897
6625,2014,POTTER,PA,400
6626,2014,POTTER,SD,20
6627,2014,POWELL,KY,320
6628,2014,PRATT,KS,616
6629,2014,PREBLE,OH,841
6630,2014,PRESTON,WV,520
6631,2014,PRICE,WI,401
6632,2014,PROWERS,CO,468
6633,2014,PUEBLO,CO,18586
6634,2014,PULASKI,GA,506
6635,2014,PULASKI,KY,3018
6636,2014,PUSHMATAHA,OK,323
6637,2014,PUTNAM,FL,5139
6638,2014,PUTNAM,GA,1612
6639,2014,PUTNAM,NY,1543
6640,2014,PUTNAM,OH,500
6641,2014,PUTNAM,WV,2027
6642,2014,QUAY,NM,474
6643,2014,QUITMAN,GA,8
6644,2014,RABUN,GA,798
6645,2014,RACINE,WI,9673
6646,2014,RALEIGH,WV,6338
6647,2014,RANDOLPH,GA,270
6648,2014,RANDOLPH,WV,651
6649,2014,RAWLINS,KS,46
6650,2014,RED WILLOW,NE,577
6651,2014,RENO,KS,4527
6652,2014,RENSSELAER,NY,8595
6653,2014,REPUBLIC,KS,216
6654,2014,RICE,KS,307
6655,2014,RICHARDSON,NE,140
6656,2014,RICHLAND,OH,11402
6657,2014,RICHLAND,SC,22929
6658,2014,RICHLAND,WI,163
6659,2014,RICHMOND,GA,6952
6660,2014,RILEY,KS,2768
6661,2014,RIO ARRIBA,NM,465
6662,2014,RIO BLANCO,CO,158
6663,2014,RIO GRANDE,CO,392
6664,2014,RITCHIE,WV,210
6665,2014,RIVERSIDE,CA,135603
6666,2014,ROANE,WV,384
6667,2014,ROBERTS,SD,110
6668,2014,ROBERTSON,KY,4
6669,2014,ROCK,NE,2
6670,2014,ROCK,WI,8549
6671,2014,ROCKCASTLE,KY,137
6672,2014,ROCKDALE,GA,5920
6673,2014,ROCKINGHAM,NH,9798
6674,2014,ROCKLAND,NY,7464
6675,2014,ROGER MILLS,OK,150
6676,2014,ROGERS,OK,2078
6677,2014,ROOKS,KS,68
6678,2014,ROOSEVELT,NM,979
6679,2014,ROSS,OH,6494
6680,2014,ROUTT,CO,846
6681,2014,ROWAN,KY,575
6682,2014,RUSH,KS,193
6683,2014,RUSK,WI,390
6684,2014,RUSSELL,KS,286
6685,2014,RUSSELL,KY,266
6686,2014,RUTLAND,VT,2077
6687,2014,SACRAMENTO,CA,95636
6688,2014,SAGUACHE,CO,78
6689,2014,SALEM,NJ,3219
6690,2014,SALINE,KS,4347
6691,2014,SALINE,NE,580
6692,2014,SALUDA,SC,657
6693,2014,SAN BENITO,CA,1866
6694,2014,SAN BERNARDINO,CA,126501
6695,2014,SAN DIEGO,CA,139386
6696,2014,SAN JOAQUIN,CA,60978
6697,2014,SAN JUAN,CO,36
6698,2014,SAN JUAN,NM,6320
6699,2014,SAN JUAN,WA,329
6700,2014,SAN LUIS OBISPO,CA,13746
6701,2014,SAN MATEO,CA,31553
6702,2014,SAN MIGUEL,CO,200
6703,2014,SAN MIGUEL,NM,1225
6704,2014,SANBORN,SD,0
6705,2014,SANDOVAL,NM,1630
6706,2014,SANDUSKY,OH,2564
6707,2014,SANTA BARBARA,CA,20783
6708,2014,SANTA CLARA,CA,95734
6709,2014,SANTA CRUZ,AZ,1690
6710,2014,SANTA CRUZ,CA,18518
6711,2014,SANTA FE,NM,8229
6712,2014,SANTA ROSA,FL,4147
6713,2014,SARASOTA,FL,19931
6714,2014,SARATOGA,NY,5986
6715,2014,SARPY,NE,4540
6716,2014,SAUK,WI,3236
6717,2014,SAUNDERS,NE,474
6718,2014,SAWYER,WI,469
6719,2014,SCHENECTADY,NY,10272
6720,2014,SCHLEY,GA,102
6721,2014,SCHOHARIE,NY,779
6722,2014,SCHUYLER,NY,328
6723,2014,SCHUYLKILL,PA,4576
6724,2014,SCIOTO,OH,5652
6725,2014,SCOTT,KS,153
6726,2014,SCOTT,KY,2430
6727,2014,SCOTTS BLUFF,NE,1845
6728,2014,SCREVEN,GA,699
6729,2014,SEDGWICK,CO,60
6730,2014,SEDGWICK,KS,46352
6731,2014,SEMINOLE,FL,23011
6732,2014,SEMINOLE,GA,327
6733,2014,SEMINOLE,OK,1274
6734,2014,SENECA,NY,1470
6735,2014,SENECA,OH,1272
6736,2014,SEQUOYAH,OK,2289
6737,2014,SEWARD,KS,1392
6738,2014,SEWARD,NE,274
6739,2014,SHASTA,CA,13990
6740,2014,SHAWANO,WI,1138
6741,2014,SHAWNEE,KS,15771
6742,2014,SHEBOYGAN,WI,4337
6743,2014,SHELBY,KY,1596
6744,2014,SHELBY,OH,2334
6745,2014,SHERIDAN,KS,42
6746,2014,SHERIDAN,NE,70
6747,2014,SHERIDAN,WY,1001
6748,2014,SHERMAN,KS,271
6749,2014,SHERMAN,NE,46
6750,2014,SHERMAN,OR,36
6751,2014,SIERRA,CA,80
6752,2014,SIERRA,NM,207
6753,2014,SIMPSON,KY,880
6754,2014,SIOUX,NE,0
6755,2014,SISKIYOU,CA,1728
6756,2014,SKAGIT,WA,9192
6757,2014,SKAMANIA,WA,243
6758,2014,SMITH,KS,46
6759,2014,SNOHOMISH,WA,54187
6760,2014,SNYDER,PA,1162
6761,2014,SOCORRO,NM,1388
6762,2014,SOLANO,CA,31179
6763,2014,SOMERSET,NJ,7987
6764,2014,SOMERSET,PA,1747
6765,2014,SONOMA,CA,20874
6766,2014,SPALDING,GA,6709
6767,2014,SPARTANBURG,SC,19524
6768,2014,SPENCER,KY,230
6769,2014,SPINK,SD,70
6770,2014,SPOKANE,WA,59084
6771,2014,STAFFORD,KS,124
6772,2014,STANISLAUS,CA,42866
6773,2014,STANLEY,SD,14
6774,2014,STANTON,KS,0
6775,2014,STANTON,NE,90
6776,2014,STARK,OH,20350
6777,2014,STEPHENS,GA,1750
6778,2014,STEPHENS,OK,3466
6779,2014,STEUBEN,NY,3058
6780,2014,STEVENS,KS,26
6781,2014,STEVENS,WA,1801
6782,2014,STEWART,GA,12
6783,2014,STOREY,NV,240
6784,2014,STRAFFORD,NH,6665
6785,2014,SUBLETTE,WY,172
6786,2014,SUFFOLK,NY,52222
6787,2014,SULLIVAN,NH,1438
6788,2014,SULLIVAN,NY,3355
6789,2014,SULLIVAN,PA,153
6790,2014,SULLY,SD,4
6791,2014,SUMMERS,WV,364
6792,2014,SUMMIT,CO,1558
6793,2014,SUMMIT,OH,32717
6794,2014,SUMNER,KS,1073
6795,2014,SUMTER,FL,2584
6796,2014,SUMTER,GA,3648
6797,2014,SUMTER,SC,9572
6798,2014,SUSQUEHANNA,PA,866
6799,2014,SUSSEX,NJ,2843
6800,2014,SUTTER,CA,5384
6801,2014,SUWANNEE,FL,1768
6802,2014,SWEETWATER,WY,1912
6803,2014,TALBOT,GA,160
6804,2014,TALIAFERRO,GA,68
6805,2014,TAOS,NM,1891
6806,2014,TATTNALL,GA,760
6807,2014,TAYLOR,FL,1010
6808,2014,TAYLOR,GA,233
6809,2014,TAYLOR,KY,1186
6810,2014,TAYLOR,WI,396
6811,2014,TAYLOR,WV,66
6812,2014,TEHAMA,CA,3827
6813,2014,TELFAIR,GA,12
6814,2014,TELLER,CO,724
6815,2014,TERRELL,GA,428
6816,2014,TETON,WY,534
6817,2014,TEXAS,OK,727
6818,2014,THAYER,NE,130
6819,2014,THOMAS,GA,3974
6820,2014,THOMAS,KS,423
6821,2014,THOMAS,NE,0
6822,2014,THURSTON,NE,15
6823,2014,THURSTON,WA,15943
6824,2014,TIFT,GA,3916
6825,2014,TILLAMOOK,OR,1063
6826,2014,TILLMAN,OK,394
6827,2014,TIOGA,NY,980
6828,2014,TIOGA,PA,879
6829,2014,TODD,KY,268
6830,2014,TODD,SD,0
6831,2014,TOMPKINS,NY,5227
6832,2014,TOOMBS,GA,408
6833,2014,TORRANCE,NM,575
6834,2014,TOWNS,GA,356
6835,2014,TREGO,KS,62
6836,2014,TREMPEALEAU,WI,476
6837,2014,TREUTLEN,GA,130
6838,2014,TRIGG,KY,352
6839,2014,TRIMBLE,KY,8
6840,2014,TRINITY,CA,416
6841,2014,TRIPP,SD,74
6842,2014,TROUP,GA,5515
6843,2014,TRUMBULL,OH,10115
6844,2014,TUCKER,WV,78
6845,2014,TULARE,CA,26635
6846,2014,TULSA,OK,3497
6847,2014,TUOLUMNE,CA,2626
6848,2014,TURNER,GA,2532
6849,2014,TURNER,SD,159
6850,2014,TUSCARAWAS,OH,1436
6851,2014,TWIGGS,GA,312
6852,2014,TYLER,WV,132
6853,2014,UINTA,WY,864
6854,2014,ULSTER,NY,6541
6855,2014,UMATILLA,OR,4060
6856,2014,UNION,FL,322
6857,2014,UNION,GA,672
6858,2014,UNION,KY,310
6859,2014,UNION,NJ,24623
6860,2014,UNION,NM,124
6861,2014,UNION,OH,960
6862,2014,UNION,OR,1120
6863,2014,UNION,PA,824
6864,2014,UNION,SC,2044
6865,2014,UNION,SD,202
6866,2014,UPSHUR,WV,622
6867,2014,UPSON,GA,1756
6868,2014,VALENCIA,NM,6325
6869,2014,VALLEY,NE,42
6870,2014,VAN WERT,OH,853
6871,2014,VENANGO,PA,1556
6872,2014,VENTURA,CA,37476
6873,2014,VERNON,WI,578
6874,2014,VILAS,WI,471
6875,2014,VINTON,OH,458
6876,2014,VOLUSIA,FL,35828
6877,2014,WABAUNSEE,KS,187
6878,2014,WAGONER,OK,2562
6879,2014,WAHKIAKUM,WA,74
6880,2014,WAKULLA,FL,1395
6881,2014,WALKER,GA,11286
6882,2014,WALLA WALLA,WA,4557
6883,2014,WALLACE,KS,2
6884,2014,WALLOWA,OR,122
6885,2014,WALTON,FL,3471
6886,2014,WALTON,GA,6525
6887,2014,WALWORTH,SD,182
6888,2014,WALWORTH,WI,2867
6889,2014,WARE,GA,1559
6890,2014,WARREN,GA,192
6891,2014,WARREN,KY,7454
6892,2014,WARREN,NJ,3060
6893,2014,WARREN,NY,2472
6894,2014,WARREN,OH,4457
6895,2014,WARREN,PA,782
6896,2014,WASCO,OR,1453
6897,2014,WASHAKIE,WY,126
6898,2014,WASHBURN,WI,648
6899,2014,WASHINGTON,CO,94
6900,2014,WASHINGTON,FL,822
6901,2014,WASHINGTON,GA,1124
6902,2014,WASHINGTON,KS,50
6903,2014,WASHINGTON,KY,92
6904,2014,WASHINGTON,NE,426
6905,2014,WASHINGTON,NY,1412
6906,2014,WASHINGTON,OH,1376
6907,2014,WASHINGTON,OK,218
6908,2014,WASHINGTON,OR,19700
6909,2014,WASHINGTON,PA,5567
6910,2014,WASHINGTON,VT,1744
6911,2014,WASHINGTON,WI,3613
6912,2014,WASHITA,OK,379
6913,2014,WASHOE,NV,24136
6914,2014,WAUKESHA,WI,9349
6915,2014,WAUPACA,WI,1735
6916,2014,WAUSHARA,WI,631
6917,2014,WAYNE,GA,3470
6918,2014,WAYNE,KY,351
6919,2014,WAYNE,NE,60
6920,2014,WAYNE,NY,2977
6921,2014,WAYNE,OH,3526
6922,2014,WAYNE,PA,1238
6923,2014,WAYNE,WV,1594
6924,2014,WEBSTER,GA,28
6925,2014,WEBSTER,KY,102
6926,2014,WEBSTER,NE,52
6927,2014,WEBSTER,WV,202
6928,2014,WELD,CO,11729
6929,2014,WESTCHESTER,NY,23826
6930,2014,WESTMORELAND,PA,8739
6931,2014,WESTON,WY,174
6932,2014,WETZEL,WV,30
6933,2014,WHATCOM,WA,14455
6934,2014,WHEELER,GA,102
6935,2014,WHEELER,NE,2
6936,2014,WHEELER,OR,20
6937,2014,WHITE,GA,1554
6938,2014,WHITE PINE,NV,260
6939,2014,WHITFIELD,GA,6388
6940,2014,WHITLEY,KY,619
6941,2014,WHITMAN,WA,1746
6942,2014,WICHITA,KS,62
6943,2014,WILCOX,GA,162
6944,2014,WILKES,GA,76
6945,2014,WILKINSON,GA,198
6946,2014,WILLIAMS,OH,389
6947,2014,WILLIAMSBURG,SC,2337
6948,2014,WILSON,KS,405
6949,2014,WINDHAM,VT,1271
6950,2014,WINDSOR,VT,1436
6951,2014,WINNEBAGO,WI,5471
6952,2014,WIRT,WV,72
6953,2014,WOLFE,KY,120
6954,2014,WOOD,OH,3898
6955,2014,WOOD,WI,1953
6956,2014,WOOD,WV,3658
6957,2014,WOODFORD,KY,942
6958,2014,WOODS,OK,218
6959,2014,WOODSON,KS,195
6960,2014,WOODWARD,OK,1169
6961,2014,WORTH,GA,1192
6962,2014,WYANDOT,OH,318
6963,2014,WYANDOTTE,KS,17606
6964,2014,WYOMING,NY,743
6965,2014,WYOMING,PA,827
6966,2014,WYOMING,WV,1026
6967,2014,YAKIMA,WA,17717
6968,2014,YAMHILL,OR,4167
6969,2014,YANKTON,SD,1141
6970,2014,YATES,NY,647
6971,2014,YAVAPAI,AZ,7396
6972,2014,YOLO,CA,12592
6973,2014,YORK,NE,514
6974,2014,YORK,PA,15621
6975,2014,YORK,SC,12885
6976,2014,YUBA,CA,4875
6977,2014,YUMA,AZ,12066
6978,2014,YUMA,CO,90
6979,2014,ZIEBACH,SD,4
6980,2015,ABBEVILLE,SC,1155
6981,2015,ADAIR,KY,186
6982,2015,ADAIR,OK,1061
6983,2015,ADAMS,CO,18743
6984,2015,ADAMS,NE,1915
6985,2015,ADAMS,OH,587
6986,2015,ADAMS,PA,779
6987,2015,ADAMS,WA,1426
6988,2015,ADAMS,WI,990
6989,2015,ADDISON,VT,845
6990,2015,AIKEN,SC,11648
6991,2015,ALACHUA,FL,17852
6992,2015,ALAMEDA,CA,139616
6993,2015,ALAMOSA,CO,405
6994,2015,ALBANY,NY,16744
6995,2015,ALBANY,WY,1567
6996,2015,ALFALFA,OK,88
6997,2015,ALLEGANY,NY,1162
6998,2015,ALLEGHENY,PA,49420
6999,2015,ALLEN,KS,934
7000,2015,ALLEN,KY,563
7001,2015,ALLEN,OH,7266
7002,2015,ALLENDALE,SC,379
7003,2015,ALPINE,CA,88
7004,2015,AMADOR,CA,1377
7005,2015,ANDERSON,KS,272
7006,2015,ANDERSON,KY,269
7007,2015,ANDERSON,SC,20109
7008,2015,ANTELOPE,NE,54
7009,2015,APACHE,AZ,846
7010,2015,APPLING,GA,545
7011,2015,ARAPAHOE,CO,12968
7012,2015,ARCHULETA,CO,469
7013,2015,ARMSTRONG,PA,441
7014,2015,ARTHUR,NE,0
7015,2015,ASHLAND,OH,1425
7016,2015,ASHLAND,WI,892
7017,2015,ASHTABULA,OH,2743
7018,2015,ASOTIN,WA,1570
7019,2015,ATCHISON,KS,848
7020,2015,ATHENS,OH,3020
7021,2015,ATKINSON,GA,102
7022,2015,ATLANTIC,NJ,17786
7023,2015,ATOKA,OK,524
7024,2015,AUGLAIZE,OH,1018
7025,2015,AURORA,SD,34
7026,2015,BACA,CO,62
7027,2015,BACON,GA,626
7028,2015,BAKER,FL,999
7029,2015,BAKER,GA,0
7030,2015,BAKER,OR,876
7031,2015,BALDWIN,GA,3841
7032,2015,BALLARD,KY,122
7033,2015,BAMBERG,SC,1000
7034,2015,BANKS,GA,1112
7035,2015,BANNER,NE,0
7036,2015,BARBER,KS,96
7037,2015,BARBOUR,WV,442
7038,2015,BARNWELL,SC,1963
7039,2015,BARREN,KY,1243
7040,2015,BARRON,WI,566
7041,2015,BARROW,GA,2636
7042,2015,BARTON,KS,1953
7043,2015,BARTOW,GA,8598
7044,2015,BATH,KY,78
7045,2015,BAY,FL,15735
7046,2015,BAYFIELD,WI,418
7047,2015,BEADLE,SD,820
7048,2015,BEAUFORT,SC,9287
7049,2015,BEAVER,OK,88
7050,2015,BEAVER,PA,5023
7051,2015,BECKHAM,OK,1157
7052,2015,BEDFORD,PA,1188
7053,2015,BELKNAP,NH,3590
7054,2015,BELL,KY,1736
7055,2015,BELMONT,OH,457
7056,2015,BEN HILL,GA,1353
7057,2015,BENNETT,SD,82
7058,2015,BENNINGTON,VT,1186
7059,2015,BENT,CO,122
7060,2015,BENTON,OR,4525
7061,2015,BENTON,WA,9206
7062,2015,BERGEN,NJ,19591
7063,2015,BERKELEY,SC,11317
7064,2015,BERKELEY,WV,5753
7065,2015,BERKS,PA,7406
7066,2015,BERNALILLO,NM,86754
7067,2015,BERRIEN,GA,995
7068,2015,BIBB,GA,17810
7069,2015,BIG HORN,WY,116
7070,2015,BLAINE,NE,0
7071,2015,BLAINE,OK,135
7072,2015,BLAIR,PA,1322
7073,2015,BLECKLEY,GA,1066
7074,2015,BON HOMME,SD,0
7075,2015,BOONE,KY,5528
7076,2015,BOONE,NE,6
7077,2015,BOONE,WV,799
7078,2015,BOULDER,CO,9867
7079,2015,BOURBON,KS,1130
7080,2015,BOURBON,KY,602
7081,2015,BOX BUTTE,NE,371
7082,2015,BOYD,KY,2480
7083,2015,BOYD,NE,0
7084,2015,BOYLE,KY,804
7085,2015,BRACKEN,KY,160
7086,2015,BRADFORD,FL,799
7087,2015,BRADFORD,PA,1823
7088,2015,BRANTLEY,GA,930
7089,2015,BRAXTON,WV,359
7090,2015,BREATHITT,KY,70
7091,2015,BRECKINRIDGE,KY,54
7092,2015,BREVARD,FL,35963
7093,2015,BRONX,NY,36
7094,2015,BROOKE,WV,355
7095,2015,BROOKINGS,SD,1010
7096,2015,BROOKS,GA,978
7097,2015,BROOME,NY,12894
7098,2015,BROWARD,FL,129807
7099,2015,BROWN,KS,688
7100,2015,BROWN,NE,74
7101,2015,BROWN,OH,1274
7102,2015,BROWN,SD,1477
7103,2015,BROWN,WI,7420
7104,2015,BRULE,SD,202
7105,2015,BRYAN,GA,1440
7106,2015,BRYAN,OK,2831
7107,2015,BUCKS,PA,13473
7108,2015,BUFFALO,NE,2127
7109,2015,BUFFALO,SD,0
7110,2015,BUFFALO,WI,168
7111,2015,BULLITT,KY,2682
7112,2015,BULLOCH,GA,3631
7113,2015,BURKE,GA,2144
7114,2015,BURLINGTON,NJ,14087
7115,2015,BURNETT,WI,800
7116,2015,BURT,NE,80
7117,2015,BUTLER,KS,2973
7118,2015,BUTLER,KY,220
7119,2015,BUTLER,NE,79
7120,2015,BUTLER,OH,18895
7121,2015,BUTLER,PA,5340
7122,2015,BUTTE,CA,16846
7123,2015,BUTTE,SD,308
7124,2015,BUTTS,GA,1018
7125,2015,CABELL,WV,3187
7126,2015,CADDO,OK,1272
7127,2015,CALAVERAS,CA,1874
7128,2015,CALDWELL,KY,676
7129,2015,CALEDONIA,VT,897
7130,2015,CALHOUN,FL,227
7131,2015,CALHOUN,GA,12
7132,2015,CALHOUN,SC,663
7133,2015,CALHOUN,WV,88
7134,2015,CALLOWAY,KY,1944
7135,2015,CALUMET,WI,451
7136,2015,CAMBRIA,PA,4611
7137,2015,CAMDEN,GA,1735
7138,2015,CAMDEN,NJ,30737
7139,2015,CAMERON,PA,142
7140,2015,CAMPBELL,KY,4455
7141,2015,CAMPBELL,SD,21
7142,2015,CAMPBELL,WY,2063
7143,2015,CANADIAN,OK,3226
7144,2015,CANDLER,GA,333
7145,2015,CAPE MAY,NJ,6676
7146,2015,CARBON,PA,2042
7147,2015,CARBON,WY,641
7148,2015,CARLISLE,KY,42
7149,2015,CARROLL,GA,6561
7150,2015,CARROLL,KY,225
7151,2015,CARROLL,NH,1807
7152,2015,CARROLL,OH,0
7153,2015,CARTER,KY,261
7154,2015,CARTER,OK,4480
7155,2015,CASEY,KY,72
7156,2015,CASS,NE,723
7157,2015,CATOOSA,GA,2703
7158,2015,CATRON,NM,24
7159,2015,CATTARAUGUS,NY,2532
7160,2015,CAYUGA,NY,3096
7161,2015,CEDAR,NE,22
7162,2015,CENTRE,PA,3195
